,loss,accuracy,val_loss,val_accuracy
80,0.28682076930999756,0.886685848236084,0.22261948883533478,0.9164751172065735
81,0.2806515395641327,0.8931992053985596,0.22194798290729523,0.9157088398933411
82,0.28129976987838745,0.8935824036598206,0.22134116291999817,0.9168582558631897
83,0.27476102113723755,0.8937739729881287,0.21903710067272186,0.9206896424293518
84,0.2678688168525696,0.8967432975769043,0.21623511612415314,0.9218390583992004
85,0.263845831155777,0.8987547755241394,0.21386805176734924,0.9206896424293518
86,0.2707095146179199,0.8976053595542908,0.21308310329914093,0.9218390583992004
87,0.2672826647758484,0.8986589908599854,0.21200482547283173,0.9229885339736938
88,0.27000781893730164,0.8970306515693665,0.20966972410678864,0.9237548112869263
89,0.27084389328956604,0.8954023122787476,0.21062850952148438,0.9229885339736938
90,0.26023998856544495,0.9007663130760193,0.20970997214317322,0.9214559197425842
91,0.2575354278087616,0.9008620977401733,0.2077013999223709,0.9245210886001587
92,0.2588454782962799,0.9007663130760193,0.20677345991134644,0.9256705045700073
93,0.26451483368873596,0.8985632061958313,0.20647753775119781,0.9245210886001587
94,0.2551061809062958,0.9031609296798706,0.20501770079135895,0.9260536432266235
95,0.2513243556022644,0.9019157290458679,0.20203128457069397,0.9260536432266235
96,0.26312750577926636,0.9001915454864502,0.2016853392124176,0.9264367818832397
97,0.24566566944122314,0.9069923162460327,0.20011143386363983,0.9260536432266235
98,0.2618810534477234,0.902107298374176,0.19908830523490906,0.928735613822937
99,0.2502351701259613,0.9024904370307922,0.1976519525051117,0.9291187524795532
100,0.24614299833774567,0.90574711561203,0.19496379792690277,0.9279693365097046
101,0.2442852109670639,0.9041187763214111,0.1935184895992279,0.928735613822937
102,0.2506987750530243,0.9047892689704895,0.19175179302692413,0.9302682280540466
103,0.24901379644870758,0.9047892689704895,0.19195391237735748,0.9283524751663208
104,0.23959173262119293,0.9070881009101868,0.19044457376003265,0.9295018911361694
105,0.24878931045532227,0.9071838855743408,0.18979501724243164,0.9302682280540466
106,0.24389997124671936,0.9058429002761841,0.1884573996067047,0.9318007826805115
107,0.2349274903535843,0.9102490544319153,0.18640831112861633,0.9302682280540466
108,0.24453473091125488,0.9061302542686462,0.18671000003814697,0.9302682280540466
109,0.23867185413837433,0.9103448390960693,0.18560373783111572,0.9302682280540466
110,0.23380017280578613,0.9105364084243774,0.1828330159187317,0.9337164759635925
111,0.24187032878398895,0.9052681922912598,0.18237172067165375,0.9333333373069763
112,0.23716124892234802,0.9113026857376099,0.1812732070684433,0.9340996146202087
113,0.2243833839893341,0.9150382876396179,0.18165026605129242,0.9333333373069763
114,0.22855442762374878,0.9130268096923828,0.17955638468265533,0.9348658919334412
115,0.2299882024526596,0.9158046245574951,0.17875881493091583,0.9360153079032898
116,0.22946767508983612,0.9137930870056152,0.17705681920051575,0.9360153079032898
117,0.23406217992305756,0.9093869924545288,0.1766030639410019,0.938697338104248
118,0.22932648658752441,0.9118773937225342,0.1763617843389511,0.9367815852165222
119,0.22127683460712433,0.917432963848114,0.17517971992492676,0.938697338104248
120,0.22699987888336182,0.9141762256622314,0.17389348149299622,0.938697338104248
121,0.2258472442626953,0.9168582558631897,0.17239654064178467,0.9390804767608643
122,0.2223549783229828,0.9149425029754639,0.17099982500076294,0.9398467540740967
123,0.2250797599554062,0.9184865951538086,0.17048875987529755,0.9398467540740967
124,0.22392374277114868,0.9171456098556519,0.17101682722568512,0.9383141994476318
125,0.21595746278762817,0.9162835478782654,0.1702049821615219,0.9394636154174805
126,0.21778662502765656,0.9144635796546936,0.16965924203395844,0.9383141994476318
127,0.21548153460025787,0.9204022884368896,0.16857197880744934,0.9413793087005615
128,0.21807201206684113,0.9178161025047302,0.1667257845401764,0.9390804767608643
129,0.214874729514122,0.9159004092216492,0.16626951098442078,0.9417624473571777
130,0.21214990317821503,0.9193486571311951,0.1638907641172409,0.9429118633270264
131,0.2128300815820694,0.9198275804519653,0.16324245929718018,0.9417624473571777
132,0.2099636197090149,0.923275887966156,0.16279518604278564,0.9432950019836426
133,0.21387235820293427,0.9208812117576599,0.1624542772769928,0.9432950019836426
134,0.21278022229671478,0.9187739491462708,0.16041067242622375,0.944061279296875
135,0.21208086609840393,0.9216474890708923,0.16074109077453613,0.9436781406402588
136,0.2097984403371811,0.9214559197425842,0.15971285104751587,0.9436781406402588
137,0.20293836295604706,0.9244253039360046,0.15853996574878693,0.9444444179534912
138,0.20482280850410461,0.923275887966156,0.15806248784065247,0.9444444179534912
139,0.2105683833360672,0.9239463806152344,0.15720222890377045,0.9448275566101074
140,0.2019183337688446,0.925095796585083,0.15664705634117126,0.9467433094978333
141,0.19969478249549866,0.9259578585624695,0.15649281442165375,0.9455938935279846
142,0.20026855170726776,0.9260536432266235,0.154623880982399,0.9471264481544495
143,0.20474974811077118,0.9254789352416992,0.15458807349205017,0.946360170841217
144,0.20515596866607666,0.9253831505775452,0.1545484960079193,0.9490421414375305
145,0.19937770068645477,0.928735613822937,0.15408912301063538,0.9475095868110657
146,0.19550122320652008,0.9276819825172424,0.15262733399868011,0.9482758641242981
147,0.1916399747133255,0.9294061064720154,0.15224215388298035,0.9467433094978333
148,0.1952648162841797,0.9292145371437073,0.15061776340007782,0.9467433094978333
149,0.1962575614452362,0.9279693365097046,0.15069109201431274,0.9475095868110657
150,0.1969633549451828,0.9258620738983154,0.15193141996860504,0.9467433094978333
151,0.19387777149677277,0.928735613822937,0.14952880144119263,0.9498084187507629
152,0.19592538475990295,0.9275861978530884,0.14821527898311615,0.9478927254676819
153,0.18792641162872314,0.9291187524795532,0.14767082035541534,0.9482758641242981
154,0.19171014428138733,0.9291187524795532,0.14838524162769318,0.9482758641242981
155,0.19809380173683167,0.9251915812492371,0.14718608558177948,0.9513409733772278
156,0.19344402849674225,0.930842936038971,0.1458800733089447,0.9509578347206116
157,0.18690694868564606,0.9324712753295898,0.1466154307126999,0.9505746960639954
158,0.1922762244939804,0.9325670599937439,0.14413097500801086,0.9501915574073792
159,0.1867418736219406,0.930938720703125,0.1436765491962433,0.9509578347206116
160,0.18153196573257446,0.9333333373069763,0.14321668446063995,0.9513409733772278
161,0.18729695677757263,0.9319923520088196,0.14154814183712006,0.951724112033844
162,0.1885804384946823,0.9305555820465088,0.14121824502944946,0.9505746960639954
163,0.1889052540063858,0.9303640127182007,0.14156734943389893,0.9505746960639954
164,0.1861807405948639,0.9312260746955872,0.139563649892807,0.951724112033844
165,0.18777397274971008,0.9315134286880493,0.13894234597682953,0.9513409733772278
166,0.18450137972831726,0.9322797060012817,0.13997124135494232,0.9505746960639954
167,0.1785311996936798,0.932758629322052,0.13898734748363495,0.9521072506904602
168,0.1854720562696457,0.9314176440238953,0.13900776207447052,0.9532567262649536
169,0.18484483659267426,0.9318965673446655,0.13719353079795837,0.954023003578186
170,0.17490391433238983,0.9378352761268616,0.13628935813903809,0.9536398649215698
171,0.18463800847530365,0.9332375526428223,0.13545511662960052,0.9536398649215698
172,0.17464402318000793,0.9372605085372925,0.1352861225605011,0.9544061422348022
173,0.18382640182971954,0.9333333373069763,0.13573479652404785,0.9536398649215698
174,0.1827017068862915,0.932758629322052,0.13635653257369995,0.9532567262649536
175,0.17921370267868042,0.9366858005523682,0.13398142158985138,0.9547892808914185
176,0.17440152168273926,0.9359195232391357,0.13359490036964417,0.9532567262649536
177,0.17759206891059875,0.9372605085372925,0.13306382298469543,0.9559386968612671
178,0.17219142615795135,0.9379310607910156,0.13311704993247986,0.9544061422348022
179,0.16597341001033783,0.9417624473571777,0.1324407309293747,0.9563218355178833
180,0.173188716173172,0.9369731545448303,0.13106542825698853,0.9555555582046509
181,0.1722903847694397,0.9383141994476318,0.13159427046775818,0.9570881128311157
182,0.17432379722595215,0.9369731545448303,0.1311066597700119,0.9551724195480347
183,0.1758556067943573,0.9371647238731384,0.13049620389938354,0.9567049741744995
184,0.17596840858459473,0.9373562932014465,0.12994930148124695,0.9567049741744995
185,0.1700602024793625,0.9400383234024048,0.13055872917175293,0.9555555582046509
186,0.1703788936138153,0.9406130313873291,0.12946240603923798,0.954023003578186
187,0.1678587943315506,0.9411877393722534,0.12775398790836334,0.9559386968612671
188,0.16697098314762115,0.9375479221343994,0.12765681743621826,0.9551724195480347
189,0.17057397961616516,0.9381226301193237,0.12628796696662903,0.9563218355178833
190,0.1677941381931305,0.9399425387382507,0.12729261815547943,0.9555555582046509
191,0.1683664172887802,0.9370689392089844,0.1250753402709961,0.9567049741744995
192,0.16405276954174042,0.9414750933647156,0.12556560337543488,0.9563218355178833
193,0.16482724249362946,0.9429118633270264,0.12580159306526184,0.9555555582046509
194,0.16872820258140564,0.9420498013496399,0.12542054057121277,0.9570881128311157
195,0.16510848701000214,0.9407088160514832,0.1229868233203888,0.9563218355178833
196,0.16042429208755493,0.9448275566101074,0.12311451882123947,0.9559386968612671
197,0.16527481377124786,0.9397509694099426,0.12274478375911713,0.9567049741744995
198,0.16212256252765656,0.9424329400062561,0.12211699038743973,0.9582375288009644
199,0.16133955121040344,0.943965494632721,0.12299844622612,0.9574712514877319
200,0.1639242172241211,0.9418582320213318,0.1234401986002922,0.9567049741744995
201,0.15869808197021484,0.9445402026176453,0.12158437818288803,0.9567049741744995
202,0.16435231268405914,0.9419540166854858,0.12266450375318527,0.9570881128311157
203,0.15526384115219116,0.9457854628562927,0.12258921563625336,0.9563218355178833
204,0.15505142509937286,0.9457854628562927,0.12042538076639175,0.9574712514877319
205,0.15621520578861237,0.9457854628562927,0.12084449827671051,0.9570881128311157
206,0.16008113324642181,0.9438697099685669,0.11969733983278275,0.9563218355178833
207,0.15404170751571655,0.9438697099685669,0.11718486994504929,0.9567049741744995
208,0.15089674293994904,0.9460728168487549,0.11707305163145065,0.9570881128311157
209,0.15444405376911163,0.9445402026176453,0.11894591152667999,0.9567049741744995
210,0.15779761970043182,0.9438697099685669,0.11714040488004684,0.9567049741744995
211,0.15571631491184235,0.9447317719459534,0.1178491935133934,0.9559386968612671
212,0.15507271885871887,0.946360170841217,0.11731068044900894,0.9574712514877319
213,0.15453338623046875,0.9429118633270264,0.11854421347379684,0.9567049741744995
214,0.15612554550170898,0.9444444179534912,0.1170969307422638,0.9590038061141968
215,0.14777332544326782,0.9490421414375305,0.1176706925034523,0.9605364203453064
216,0.15290974080562592,0.9438697099685669,0.11663416028022766,0.9590038061141968
217,0.1504611372947693,0.9482758641242981,0.1160663366317749,0.959386944770813
218,0.15301473438739777,0.9443486332893372,0.11650968343019485,0.9590038061141968
219,0.15471458435058594,0.9457854628562927,0.11510546505451202,0.9609195590019226
220,0.150559663772583,0.9464559555053711,0.11451668292284012,0.9613026976585388
221,0.1483164280653,0.9451149702072144,0.11586309224367142,0.959386944770813
222,0.15382812917232513,0.9453065395355225,0.11408441513776779,0.959386944770813
223,0.14641335606575012,0.9488505721092224,0.11251067370176315,0.9601532816886902
224,0.1554490029811859,0.946264386177063,0.11368227005004883,0.9613026976585388
225,0.14552417397499084,0.9478927254676819,0.11428699642419815,0.9613026976585388
226,0.15313191711902618,0.9467433094978333,0.11107414960861206,0.9609195590019226
227,0.15168999135494232,0.9468390941619873,0.11089317500591278,0.9613026976585388
228,0.14636966586112976,0.948180079460144,0.11255663633346558,0.9613026976585388
229,0.1482582539319992,0.9468390941619873,0.11493819952011108,0.9609195590019226
230,0.14396952092647552,0.9477011561393738,0.11209381371736526,0.9620689749717712
231,0.14579933881759644,0.9478927254676819,0.11086978018283844,0.9628352522850037
232,0.14842666685581207,0.9482758641242981,0.11084392666816711,0.9620689749717712
233,0.14950624108314514,0.9465517401695251,0.11150907725095749,0.9624521136283875
234,0.14478224515914917,0.9483716487884521,0.11098668724298477,0.9628352522850037
235,0.14567764103412628,0.9479885101318359,0.10921859741210938,0.9624521136283875
236,0.14667700231075287,0.9479885101318359,0.1095694974064827,0.9632183909416199
237,0.14130717515945435,0.9490421414375305,0.10879401117563248,0.9628352522850037
238,0.14361846446990967,0.9458812475204468,0.10858234018087387,0.9632183909416199
239,0.14901700615882874,0.9468390941619873,0.10775052011013031,0.9643678069114685
240,0.1499757319688797,0.9472222328186035,0.10903117805719376,0.9632183909416199
241,0.14288850128650665,0.9492337107658386,0.11024019122123718,0.9624521136283875
242,0.1392485350370407,0.9500957727432251,0.10951947420835495,0.9628352522850037
243,0.14682959020137787,0.9477969408035278,0.10908489674329758,0.9628352522850037
244,0.13597679138183594,0.9530651569366455,0.10894288867712021,0.9632183909416199
245,0.13944761455059052,0.9528735876083374,0.11017802357673645,0.9632183909416199
246,0.14417365193367004,0.9502873420715332,0.10824208706617355,0.9628352522850037
247,0.14122137427330017,0.9515325427055359,0.10738605260848999,0.9643678069114685
248,0.14137078821659088,0.9488505721092224,0.10592886060476303,0.9647509455680847
249,0.1349477916955948,0.9528735876083374,0.1062735840678215,0.9643678069114685
250,0.13683193922042847,0.9530651569366455,0.10530690103769302,0.9632183909416199
251,0.1381862312555313,0.9519156813621521,0.10462772846221924,0.9632183909416199
252,0.13985759019851685,0.9510536193847656,0.10663969069719315,0.9628352522850037
253,0.13902001082897186,0.9515325427055359,0.10555604845285416,0.9632183909416199
254,0.13519078493118286,0.9519156813621521,0.10377868264913559,0.9643678069114685
255,0.1453952193260193,0.9486590027809143,0.10244780033826828,0.9647509455680847
256,0.13551490008831024,0.9508620500564575,0.10370835661888123,0.9636015295982361
257,0.13813310861587524,0.951724112033844,0.10229576379060745,0.9651340842247009
258,0.13060522079467773,0.9533525109291077,0.10415520519018173,0.9647509455680847
259,0.13870519399642944,0.9516283273696899,0.10231196880340576,0.9647509455680847
260,0.14047574996948242,0.9522030353546143,0.10249825567007065,0.9662835001945496
261,0.13969534635543823,0.9512451887130737,0.10306884348392487,0.9678161144256592
262,0.13761502504348755,0.9519156813621521,0.10422246158123016,0.9655172228813171
263,0.1320873647928238,0.9548850655555725,0.10393372923135757,0.9662835001945496
264,0.14197349548339844,0.949999988079071,0.10339373350143433,0.9670498371124268
265,0.13533614575862885,0.9523946642875671,0.10464158654212952,0.9647509455680847
266,0.13460689783096313,0.9541187882423401,0.10406358540058136,0.9655172228813171
267,0.13489095866680145,0.9533525109291077,0.10199904441833496,0.9670498371124268
268,0.12976612150669098,0.9532567262649536,0.10296768695116043,0.9655172228813171
269,0.13109536468982697,0.9564176201820374,0.10223590582609177,0.9662835001945496
270,0.131122425198555,0.9527778029441833,0.1030053049325943,0.9655172228813171
271,0.13428747653961182,0.9532567262649536,0.10337693989276886,0.9659003615379333
272,0.13088348507881165,0.9541187882423401,0.10180212557315826,0.9643678069114685
273,0.1329062283039093,0.9521072506904602,0.10123549401760101,0.9659003615379333
274,0.12591813504695892,0.9566091895103455,0.10020045936107635,0.967432975769043
275,0.12641675770282745,0.9562260508537292,0.09958294034004211,0.9685823917388916
276,0.12399503588676453,0.9543103575706482,0.09950492531061172,0.9685823917388916
277,0.1319998949766159,0.9546934962272644,0.10227812081575394,0.9659003615379333
278,0.12889039516448975,0.955747127532959,0.09937100857496262,0.9659003615379333
279,0.13013553619384766,0.9543103575706482,0.10042835772037506,0.9659003615379333
280,0.129309743642807,0.9563218355178833,0.10063853114843369,0.9662835001945496
281,0.12849846482276917,0.9552682042121887,0.09951993823051453,0.9670498371124268
282,0.12732501327991486,0.9566091895103455,0.09982958436012268,0.9670498371124268
283,0.1220480278134346,0.9567049741744995,0.10124218463897705,0.9670498371124268
284,0.13083213567733765,0.954023003578186,0.10163284093141556,0.9659003615379333
285,0.12478367239236832,0.9563218355178833,0.09761020541191101,0.9689655303955078
286,0.12401965260505676,0.9567049741744995,0.09911226481199265,0.9681992530822754
287,0.11856288462877274,0.9590995907783508,0.09966041147708893,0.9662835001945496
288,0.12856438755989075,0.9545977115631104,0.09851396083831787,0.967432975769043
289,0.12657222151756287,0.9551724195480347,0.09941478818655014,0.9678161144256592
290,0.12262041121721268,0.9577586054801941,0.09949217736721039,0.9670498371124268
291,0.12043970078229904,0.9567049741744995,0.09804289042949677,0.9666666388511658
292,0.13036085665225983,0.9535440802574158,0.09711097925901413,0.9704980850219727
293,0.1251046359539032,0.9571838974952698,0.09760060161352158,0.9704980850219727
294,0.12247800827026367,0.9581417441368103,0.09800716489553452,0.9701149463653564
295,0.12169463187456131,0.9573754668235779,0.09856799244880676,0.9689655303955078
296,0.12634463608264923,0.9551724195480347,0.09847743064165115,0.9685823917388916
297,0.1280410885810852,0.9547892808914185,0.09732691198587418,0.969348669052124
298,0.12026410549879074,0.955842912197113,0.09896616637706757,0.9685823917388916
299,0.12250088900327682,0.9567049741744995,0.09576569497585297,0.9704980850219727
300,0.11539466679096222,0.9591953754425049,0.097868412733078,0.9697318077087402
301,0.13337571918964386,0.9502873420715332,0.09642592072486877,0.9697318077087402
302,0.12540768086910248,0.9563218355178833,0.09781520813703537,0.9689655303955078
303,0.12420991063117981,0.9561302661895752,0.09926220774650574,0.9689655303955078
304,0.1198631227016449,0.959482729434967,0.09884043782949448,0.9685823917388916
305,0.12440735101699829,0.9566091895103455,0.09983273595571518,0.9681992530822754
306,0.11679089814424515,0.957567036151886,0.09967127442359924,0.9666666388511658
307,0.12161687761545181,0.9568007588386536,0.09944762289524078,0.9685823917388916
308,0.11660933494567871,0.959865927696228,0.09709850698709488,0.969348669052124
309,0.12553299963474274,0.9563218355178833,0.09767089039087296,0.9685823917388916
